[Type]	[PID]	[Module]                            	[Function]                                                               	[Length]	[Current Data]               	[Original Data]              	[Record Address]  	[RVA]
IAT   	6300 	SCPSL.exe::steamclient64.dll        	WS2_32.dll!(#21)                                                         	8       	0x00007FFF99C510A0           	0x00007FFF99C51CC0           	0x00007FFF30E6FE78	     
IAT   	6300 	SCPSL.exe::GameAssembly.dll         	WS2_32.dll!(#21)                                                         	8       	0x00007FFF99C510A0           	0x00007FFF99C51CC0           	0x00007FFF38129598	     
IAT   	6300 	SCPSL.exe::UnityPlayer.dll          	WS2_32.dll!(#21)                                                         	8       	0x00007FFF99C510A0           	0x00007FFF99C51CC0           	0x00007FFF3A36BE90	     
IAT   	6300 	SCPSL.exe::MessageBus.dll           	WS2_32.dll!(#21)                                                         	8       	0x00007FFF99C510A0           	0x00007FFF99C51CC0           	0x00007FFF7E86C738	     
IAT   	6300 	SCPSL.exe::CoreMessaging.dll        	WS2_32.dll!(#21)                                                         	8       	0x00007FFF99C510A0           	0x00007FFF99C51CC0           	0x00007FFF91E16010	     
IAT   	6300 	SCPSL.exe::mswsock.dll              	WS2_32.dll!(#21)                                                         	8       	0x00007FFF99C510A0           	0x00007FFF99C51CC0           	0x00007FFF973E4330	     
IAT   	6300 	SCPSL.exe::steamclient64.dll        	WS2_32.dll!(#22)                                                         	8       	0x00007FFF99C51CC0           	0x00007FFF99C455F0           	0x00007FFF30E6FF10	     
IAT   	6300 	SCPSL.exe::GameAssembly.dll         	WS2_32.dll!(#22)                                                         	8       	0x00007FFF99C51CC0           	0x00007FFF99C455F0           	0x00007FFF38129590	     
IAT   	6300 	SCPSL.exe::UnityPlayer.dll          	WS2_32.dll!(#22)                                                         	8       	0x00007FFF99C51CC0           	0x00007FFF99C455F0           	0x00007FFF3A36BE98	     
IAT   	6300 	SCPSL.exe::MessageBus.dll           	WS2_32.dll!(#22)                                                         	8       	0x00007FFF99C51CC0           	0x00007FFF99C455F0           	0x00007FFF7E86C730	     
IAT   	6300 	SCPSL.exe::steamclient64.dll        	WS2_32.dll!(#23)                                                         	8       	0x00007FFF99C455F0           	0x00007FFF99C71BB0           	0x00007FFF30E6FE70	     
IAT   	6300 	SCPSL.exe::GameAssembly.dll         	WS2_32.dll!(#23)                                                         	8       	0x00007FFF99C455F0           	0x00007FFF99C71BB0           	0x00007FFF381295D8	     
IAT   	6300 	SCPSL.exe::UnityPlayer.dll          	WS2_32.dll!(#23)                                                         	8       	0x00007FFF99C455F0           	0x00007FFF99C71BB0           	0x00007FFF3A36BEA0	     
IAT   	6300 	SCPSL.exe::MessageBus.dll           	WS2_32.dll!(#23)                                                         	8       	0x00007FFF99C455F0           	0x00007FFF99C71BB0           	0x00007FFF7E86C728	     
IAT   	6300 	SCPSL.exe::steamclient64.dll        	WS2_32.dll!(#3)                                                          	8       	0x00007FFF99C45000           	0x00007FFF99C51A50           	0x00007FFF30E6FE98	     
IAT   	6300 	SCPSL.exe::GameAssembly.dll         	WS2_32.dll!(#3)                                                          	8       	0x00007FFF99C45000           	0x00007FFF99C51A50           	0x00007FFF38129620	     
IAT   	6300 	SCPSL.exe::UnityPlayer.dll          	WS2_32.dll!(#3)                                                          	8       	0x00007FFF99C45000           	0x00007FFF99C51A50           	0x00007FFF3A36BE68	     
IAT   	6300 	SCPSL.exe::MessageBus.dll           	WS2_32.dll!(#3)                                                          	8       	0x00007FFF99C45000           	0x00007FFF99C51A50           	0x00007FFF7E86C790	     
IAT   	6300 	SCPSL.exe::CoreMessaging.dll        	WS2_32.dll!(#3)                                                          	8       	0x00007FFF99C45000           	0x00007FFF99C51A50           	0x00007FFF91E16018	     
IAT   	6300 	SCPSL.exe::mswsock.dll              	WS2_32.dll!(#3)                                                          	8       	0x00007FFF99C45000           	0x00007FFF99C51A50           	0x00007FFF973E4270	     
IAT   	6300 	SCPSL.exe::steamclient64.dll        	WS2_32.dll!(#4)                                                          	8       	0x00007FFF99C51A50           	0x00007FFF99C51EF0           	0x00007FFF30E6FF48	     
IAT   	6300 	SCPSL.exe::GameAssembly.dll         	WS2_32.dll!(#4)                                                          	8       	0x00007FFF99C51A50           	0x00007FFF99C51EF0           	0x00007FFF38129618	     
IAT   	6300 	SCPSL.exe::UnityPlayer.dll          	WS2_32.dll!(#4)                                                          	8       	0x00007FFF99C51A50           	0x00007FFF99C51EF0           	0x00007FFF3A36BE60	     
IAT   	6300 	SCPSL.exe::MessageBus.dll           	WS2_32.dll!(#4)                                                          	8       	0x00007FFF99C51A50           	0x00007FFF99C51EF0           	0x00007FFF7E86C788	     
IAT   	6300 	SCPSL.exe::steamclient64.dll        	WS2_32.dll!(#5)                                                          	8       	0x00007FFF99C51EF0           	0x00007FFF99C508E0           	0x00007FFF30E6FEB0	     
IAT   	6300 	SCPSL.exe::GameAssembly.dll         	WS2_32.dll!(#5)                                                          	8       	0x00007FFF99C51EF0           	0x00007FFF99C508E0           	0x00007FFF38129608	     
IAT   	6300 	SCPSL.exe::UnityPlayer.dll          	WS2_32.dll!(#5)                                                          	8       	0x00007FFF99C51EF0           	0x00007FFF99C508E0           	0x00007FFF3A36BEE8	     
IAT   	6300 	SCPSL.exe::NvCamera64.dll           	WS2_32.dll!(#5)                                                          	8       	0x00007FFF99C51EF0           	0x00007FFF99C508E0           	0x00007FFF42DF57F0	     
IAT   	6300 	SCPSL.exe::MessageBus.dll           	WS2_32.dll!(#5)                                                          	8       	0x00007FFF99C51EF0           	0x00007FFF99C508E0           	0x00007FFF7E86C778	     
IAT   	6300 	SCPSL.exe::GameAssembly.dll         	WS2_32.dll!(#51)                                                         	8       	0x00007FFF99C664F0           	0x00007FFF99C666D0           	0x00007FFF381295E0	     
IAT   	6300 	SCPSL.exe::UnityPlayer.dll          	WS2_32.dll!(#51)                                                         	8       	0x00007FFF99C664F0           	0x00007FFF99C666D0           	0x00007FFF3A36BF60	     
IAT   	6300 	SCPSL.exe::steamclient64.dll        	WS2_32.dll!(#52)                                                         	8       	0x00007FFF99C666D0           	0x00007FFF99C652D0           	0x00007FFF30E6FEC0	     
IAT   	6300 	SCPSL.exe::UnityPlayer.dll          	WS2_32.dll!(#52)                                                         	8       	0x00007FFF99C666D0           	0x00007FFF99C652D0           	0x00007FFF3A36BEF0	     
IAT   	6300 	SCPSL.exe::MessageBus.dll           	WS2_32.dll!(#52)                                                         	8       	0x00007FFF99C666D0           	0x00007FFF99C652D0           	0x00007FFF7E86C710	     
IAT   	6300 	SCPSL.exe::UnityPlayer.dll          	WS2_32.dll!(#53)                                                         	8       	0x00007FFF99C652D0           	0x00007FFF99C65460           	0x00007FFF3A36BEF8	     
IAT   	6300 	SCPSL.exe::MessageBus.dll           	WS2_32.dll!(#55)                                                         	8       	0x00007FFF99C66AD0           	0x00007FFF99C66D20           	0x00007FFF7E86C7F0	     
IAT   	6300 	SCPSL.exe::mswsock.dll              	WS2_32.dll!(#55)                                                         	8       	0x00007FFF99C66AD0           	0x00007FFF99C66D20           	0x00007FFF973E42E0	     
IAT   	6300 	SCPSL.exe::mswsock.dll              	WS2_32.dll!(#56)                                                         	8       	0x00007FFF99C66D20           	0x00007FFF99C668E0           	0x00007FFF973E42E8	     
IAT   	6300 	SCPSL.exe::steamclient64.dll        	WS2_32.dll!(#57)                                                         	8       	0x00007FFF99C668E0           	0x00007FFF99C64D60           	0x00007FFF30E6FE30	     
IAT   	6300 	SCPSL.exe::GameAssembly.dll         	WS2_32.dll!(#57)                                                         	8       	0x00007FFF99C668E0           	0x00007FFF99C64D60           	0x00007FFF38129658	     
IAT   	6300 	SCPSL.exe::UnityPlayer.dll          	WS2_32.dll!(#57)                                                         	8       	0x00007FFF99C668E0           	0x00007FFF99C64D60           	0x00007FFF3A36BEA8	     
IAT   	6300 	SCPSL.exe::MessageBus.dll           	WS2_32.dll!(#57)                                                         	8       	0x00007FFF99C668E0           	0x00007FFF99C64D60           	0x00007FFF7E86C7C8	     
IAT   	6300 	SCPSL.exe::mswsock.dll              	WS2_32.dll!(#57)                                                         	8       	0x00007FFF99C668E0           	0x00007FFF99C64D60           	0x00007FFF973E4300	     
IAT   	6300 	SCPSL.exe::steamclient64.dll        	WS2_32.dll!(#6)                                                          	8       	0x00007FFF99C508E0           	0x00007FFF99C51B80           	0x00007FFF30E6FE88	     
IAT   	6300 	SCPSL.exe::GameAssembly.dll         	WS2_32.dll!(#6)                                                          	8       	0x00007FFF99C508E0           	0x00007FFF99C51B80           	0x00007FFF38129600	     
IAT   	6300 	SCPSL.exe::UnityPlayer.dll          	WS2_32.dll!(#6)                                                          	8       	0x00007FFF99C508E0           	0x00007FFF99C51B80           	0x00007FFF3A36BE50	     
IAT   	6300 	SCPSL.exe::NvCamera64.dll           	WS2_32.dll!(#6)                                                          	8       	0x00007FFF99C508E0           	0x00007FFF99C51B80           	0x00007FFF42DF57E8	     
IAT   	6300 	SCPSL.exe::MessageBus.dll           	WS2_32.dll!(#6)                                                          	8       	0x00007FFF99C508E0           	0x00007FFF99C51B80           	0x00007FFF7E86C770	     
IAT   	6300 	SCPSL.exe::GameAssembly.dll         	WS2_32.dll!(#7)                                                          	8       	0x00007FFF99C51B80           	0x00007FFF99C52520           	0x00007FFF381295F8	     
IAT   	6300 	SCPSL.exe::UnityPlayer.dll          	WS2_32.dll!(#7)                                                          	8       	0x00007FFF99C51B80           	0x00007FFF99C52520           	0x00007FFF3A36BF70	     
IAT   	6300 	SCPSL.exe::MessageBus.dll           	WS2_32.dll!(#7)                                                          	8       	0x00007FFF99C51B80           	0x00007FFF99C52520           	0x00007FFF7E86C768	     
IAT   	6300 	SCPSL.exe::steamclient64.dll        	WS2_32.dll!(#8)                                                          	8       	0x00007FFF99C52520           	0x00007FFF99C52530           	0x00007FFF30E6FE80	     
IAT   	6300 	SCPSL.exe::GameAssembly.dll         	WS2_32.dll!(#8)                                                          	8       	0x00007FFF99C52520           	0x00007FFF99C52530           	0x00007FFF381295F0	     
IAT   	6300 	SCPSL.exe::UnityPlayer.dll          	WS2_32.dll!(#8)                                                          	8       	0x00007FFF99C52520           	0x00007FFF99C52530           	0x00007FFF3A36BF48	     
IAT   	6300 	SCPSL.exe::steamclient64.dll        	WS2_32.dll!(#9)                                                          	8       	0x00007FFF99C52530           	0x00007FFF99C451E0           	0x00007FFF30E6FEE8	     
IAT   	6300 	SCPSL.exe::GameAssembly.dll         	WS2_32.dll!(#9)                                                          	8       	0x00007FFF99C52530           	0x00007FFF99C451E0           	0x00007FFF381295E8	     
IAT   	6300 	SCPSL.exe::UnityPlayer.dll          	WS2_32.dll!(#9)                                                          	8       	0x00007FFF99C52530           	0x00007FFF99C451E0           	0x00007FFF3A36BE48	     
IAT   	6300 	SCPSL.exe::MessageBus.dll           	WS2_32.dll!(#9)                                                          	8       	0x00007FFF99C52530           	0x00007FFF99C451E0           	0x00007FFF7E86C708	     
IAT   	6300 	SCPSL.exe::mswsock.dll              	WS2_32.dll!(#9)                                                          	8       	0x00007FFF99C52530           	0x00007FFF99C451E0           	0x00007FFF973E42C0	     
CODE  	6300 	SCPSL.exe::MMDevAPI.dll             	(#13) + 0x230                                                            	5       	E9 57 71 56 07               	48 8B C4 48 89               	0x00007FFF8EF69430	     
CODE  	6300 	SCPSL.exe::MMDevAPI.dll             	(#14) + 0x2B10                                                           	3       	E9 A5 97                     	40 53 55                     	0x00007FFF8EF66E20	     
CODE  	6300 	SCPSL.exe::MMDevAPI.dll             	(#14) + 0x2B14                                                           	1       	07                           	57                           	0x00007FFF8EF66E24	     
CODE  	6300 	SCPSL.exe::MMDevAPI.dll             	(#4) + 0x11A00                                                           	5       	E9 F5 01 53 07               	48 8B 44 24 28               	0x00007FFF8EFA0410	     
CODE  	6300 	SCPSL.exe::AudioSes.dll             	(#6) + 0x1900                                                            	5       	E9 09 41 DE 0A               	48 83 E9 10 E9               	0x00007FFF8B6EC700	     
CODE  	6300 	SCPSL.exe::MMDevAPI.dll             	(#8) + 0x6F30                                                            	5       	E9 C5 4D 57 07               	48 89 5C 24 08               	0x00007FFF8EF5B780	     
CODE  	6300 	SCPSL.exe::fastprox.dll             	?FindLimitationError@CWbemClass@@QEAA?AVWString@@JPEAVCWStringAr‘ + 0xC0	5       	E9 95 29 3E 17               	4C 8B DC 56 57               	0x00007FFF7F0EDB70	     
CODE  	6300 	SCPSL.exe::user32.dll               	ClipCursor                                                               	5       	E9 06 CD C1 FD               	FF 25 62 01 06               	0x00007FFF9A113A80	     
CODE  	6300 	SCPSL.exe::combase.dll              	CoCreateInstance                                                         	5       	E9 17 4B CA FE               	48 8B C4 48 89               	0x00007FFF9908C030	     
CODE  	6300 	SCPSL.exe::dxgi.dll                 	CreateDXGIFactory                                                        	5       	E9 55 64 FD FF               	48 89 5C 24 18               	0x00007FFF964F9DB0	     
CODE  	6300 	SCPSL.exe::dxgi.dll                 	CreateDXGIFactory1                                                       	5       	E9 F5 62 FD FF               	48 89 5C 24 18               	0x00007FFF964F9F50	     
CODE  	6300 	SCPSL.exe::dxgi.dll                 	CreateDXGIFactory2                                                       	5       	E9 35 64 FD FF               	48 89 5C 24 08               	0x00007FFF964F9E50	     
CODE  	6300 	SCPSL.exe::kernel32.dll             	CreateProcessA                                                           	3       	E9 27 3B                     	4C 8B DC                     	0x00007FFF998AC760	     
CODE  	6300 	SCPSL.exe::kernel32.dll             	CreateProcessA + 0x4                                                     	1       	FE                           	83                           	0x00007FFF998AC764	     
CODE  	6300 	SCPSL.exe::kernel32.dll             	CreateProcessW                                                           	3       	E9 E7 36                     	4C 8B DC                     	0x00007FFF998ACB60	     
CODE  	6300 	SCPSL.exe::kernel32.dll             	CreateProcessW + 0x4                                                     	1       	FE                           	83                           	0x00007FFF998ACB64	     
CODE  	6300 	SCPSL.exe::kernel32.dll             	CreateThread                                                             	5       	E9 70 58 FD FF               	4C 8B DC 48 83               	0x00007FFF998AB5A0	     
CODE  	6300 	SCPSL.exe::d3d11.dll                	D3DKMTCloseAdapter + 0x2B8A0                                             	5       	E9 B9 0A D6 02               	48 83 E9 10 E9               	0x00007FFF9376FED0	     
CODE  	6300 	SCPSL.exe::ntdll.dll                	DbgBreakPoint                                                            	1       	C3                           	CC                           	0x00007FFF9A510910	     
CODE  	6300 	SCPSL.exe::ntdll.dll                	DbgUiRemoteBreakin                                                       	5       	E9 4B 10 F9 FF               	48 83 EC 28 65               	0x00007FFF9A53CA00	     
CODE  	6300 	SCPSL.exe::dinput8.dll              	DirectInput8Create                                                       	5       	E9 95 E1 93 14               	40 55 53 56 57               	0x00007FFF81B92230	     
CODE  	6300 	SCPSL.exe::user32.dll               	DispatchMessageA                                                         	5       	E9 35 50 C2 FD               	BA 01 00 00 00               	0x00007FFF9A10B5D0	     
CODE  	6300 	SCPSL.exe::user32.dll               	DispatchMessageW                                                         	5       	E9 07 26 C4 FD               	33 D2 E9 09 00               	0x00007FFF9A0EE040	     
CODE  	6300 	SCPSL.exe::AudioSes.dll             	DllCanUnloadNow + 0x107D0                                                	5       	E9 B5 FC DE 0A               	48 89 5C 24 10               	0x00007FFF8B6E0A90	     
CODE  	6300 	SCPSL.exe::AudioSes.dll             	DllCanUnloadNow + 0x2980                                                 	5       	E9 05 DA DF 0A               	40 55 53 56 57               	0x00007FFF8B6D2C40	     
CODE  	6300 	SCPSL.exe::AudioSes.dll             	DllCanUnloadNow + 0x2D70                                                 	5       	E9 D7 D6 DF 0A               	48 8B C4 48 89               	0x00007FFF8B6D3030	     
CODE  	6300 	SCPSL.exe::AudioSes.dll             	DllCanUnloadNow + 0x4FA0                                                 	5       	E9 25 B4 DF 0A               	4C 8B DC 55 57               	0x00007FFF8B6D5260	     
CODE  	6300 	SCPSL.exe::AudioSes.dll             	DllCanUnloadNow + 0xFD40                                                 	5       	E9 85 07 DF 0A               	40 53 55 56 57               	0x00007FFF8B6E0000	     
CODE  	6300 	SCPSL.exe::AudioSes.dll             	DllCanUnloadNow + 0xFFF0                                                 	5       	E9 15 05 DF 0A               	48 89 5C 24 18               	0x00007FFF8B6E02B0	     
CODE  	6300 	SCPSL.exe::AudioSes.dll             	DllGetClassObject + 0x1470                                               	5       	E9 75 E2 DE 0A               	48 89 5C 24 08               	0x00007FFF8B6E2450	     
CODE  	6300 	SCPSL.exe::dxgi.dll                 	DXGIGetDebugInterface1 + 0x2E10                                          	5       	E9 D5 FB F7 FF               	40 55 53 56 57               	0x00007FFF965506F0	     
CODE  	6300 	SCPSL.exe::dxgi.dll                 	DXGIGetDebugInterface1 + 0x3390                                          	5       	E9 15 F7 F7 FF               	40 55 53 56 57               	0x00007FFF96550C70	     
CODE  	6300 	SCPSL.exe::dxgi.dll                 	DXGIGetDebugInterface1 + 0x3520                                          	5       	E9 45 F5 F7 FF               	40 55 53 56 57               	0x00007FFF96550E00	     
CODE  	6300 	SCPSL.exe::dxgi.dll                 	DXGIGetDebugInterface1 + 0x36F0                                          	5       	E9 35 F3 F7 FF               	40 55 53 56 57               	0x00007FFF96550FD0	     
CODE  	6300 	SCPSL.exe::dxgi.dll                 	DXGIGetDebugInterface1 + 0xD540                                          	5       	E9 A5 5B F7 FF               	48 89 5C 24 10               	0x00007FFF9655AE20	     
CODE  	6300 	SCPSL.exe::dxgi.dll                 	DXGIGetDebugInterface1 + 0xEB80                                          	5       	E9 E6 44 F7 FF               	48 8B C4 55 41               	0x00007FFF9655C460	     
CODE  	6300 	SCPSL.exe::dxgi.dll                 	DXGIReportAdapterConfiguration + 0x3C70                                  	5       	E9 A5 AE FD FF               	48 89 5C 24 10               	0x00007FFF964F59E0	     
CODE  	6300 	SCPSL.exe::dxgi.dll                 	DXGIReportAdapterConfiguration + 0xAD0                                   	5       	E9 08 E0 FD FF               	40 55 56 57 48               	0x00007FFF964F2840	     
CODE  	6300 	SCPSL.exe::user32.dll               	FlashWindow                                                              	5       	E9 66 8A BC FD               	48 83 EC 48 F7               	0x00007FFF9A168020	     
CODE  	6300 	SCPSL.exe::user32.dll               	FlashWindowEx                                                            	5       	E9 D6 CC C1 FD               	FF 25 3A FC 05               	0x00007FFF9A113DF0	     
CODE  	6300 	SCPSL.exe::KernelBase.dll           	FreeLibrary                                                              	5       	E9 25 A4 CA FF               	48 89 5C 24 08               	0x00007FFF98085C60	     
CODE  	6300 	SCPSL.exe::kernel32.dll             	FreeLibrary                                                              	5       	E9 37 3A 48 FE               	48 FF 25 71 4D               	0x00007FFF998AC7D0	     
CODE  	6300 	SCPSL.exe::user32.dll               	GetAsyncKeyState                                                         	5       	E9 29 D0 77 FF               	48 89 5C 24 08               	0x00007FFF9A103E60	     
CODE  	6300 	SCPSL.exe::user32.dll               	GetClipCursor                                                            	5       	E9 46 C9 C1 FD               	FF 25 62 FB 05               	0x00007FFF9A113E80	     
CODE  	6300 	SCPSL.exe::user32.dll               	GetCursor                                                                	5       	E9 86 C5 C1 FD               	FF 25 02 FB 05               	0x00007FFF9A113EC0	     
CODE  	6300 	SCPSL.exe::user32.dll               	GetCursorInfo                                                            	5       	E9 B6 C5 C1 FD               	FF 25 EA FA 05               	0x00007FFF9A113ED0	     
CODE  	6300 	SCPSL.exe::user32.dll               	GetCursorPos                                                             	5       	E9 B5 86 C2 FD               	BA 01 00 00 00               	0x00007FFF9A107CD0	     
CODE  	6300 	SCPSL.exe::user32.dll               	GetKeyboardState                                                         	5       	E9 D6 C5 C1 FD               	FF 25 3A F9 05               	0x00007FFF9A113FF0	     
CODE  	6300 	SCPSL.exe::user32.dll               	GetKeyState                                                              	5       	E9 C6 24 C3 FD               	40 53 48 83 EC               	0x00007FFF9A0FE0C0	     
CODE  	6300 	SCPSL.exe::user32.dll               	GetMessageA                                                              	5       	E9 05 80 C2 FD               	48 89 5C 24 08               	0x00007FFF9A108680	     
CODE  	6300 	SCPSL.exe::user32.dll               	GetMessageW                                                              	5       	E9 B6 EB C2 FD               	40 53 48 83 EC               	0x00007FFF9A101B10	     
CODE  	6300 	SCPSL.exe::kernel32.dll             	GetModuleHandleA                                                         	5       	E9 52 1E FD FF               	48 FF 25 19 24               	0x00007FFF998AF0B0	     
CODE  	6300 	SCPSL.exe::kernel32.dll             	GetModuleHandleW                                                         	5       	E9 92 3D FD FF               	48 FF 25 A9 43               	0x00007FFF998AD130	     
CODE  	6300 	SCPSL.exe::kernel32.dll             	GetProcAddress                                                           	5       	E9 06 61 FD FF               	4C 8B 04 24 48               	0x00007FFF998AAEC0	     
CODE  	6300 	SCPSL.exe::user32.dll               	GetRawInputBuffer                                                        	5       	E9 5D 69 BE FD               	48 83 EC 28 65               	0x00007FFF9A14A0F0	     
CODE  	6300 	SCPSL.exe::user32.dll               	GetRawInputData                                                          	5       	E9 86 C8 C1 FD               	FF 25 E2 F6 05               	0x00007FFF9A114180	     
CODE  	6300 	SCPSL.exe::user32.dll               	GetRawInputDeviceInfoA                                                   	5       	E9 57 52 BC FD               	48 8B C4 48 89               	0x00007FFF9A16B6B0	     
CODE  	6300 	SCPSL.exe::user32.dll               	GetRawInputDeviceInfoW                                                   	5       	E9 F7 E6 C1 FD               	48 FF 25 11 0B               	0x00007FFF9A112250	     
CODE  	6300 	SCPSL.exe::user32.dll               	GetRawInputDeviceList                                                    	5       	E9 36 C7 C1 FD               	FF 25 CA F6 05               	0x00007FFF9A114190	     
CODE  	6300 	SCPSL.exe::user32.dll               	GetRegisteredRawInputDevices                                             	5       	E9 16 C8 C1 FD               	FF 25 9A F6 05               	0x00007FFF9A1141B0	     
CODE  	6300 	SCPSL.exe::hid.dll                  	HidD_FreePreparsedData                                                   	5       	E9 38 F3 89 01               	48 83 EC 28 48               	0x00007FFF96491C90	     
CODE  	6300 	SCPSL.exe::hid.dll                  	HidD_GetAttributes                                                       	5       	E9 B6 F7 89 01               	40 53 48 83 EC               	0x00007FFF96491790	     
CODE  	6300 	SCPSL.exe::hid.dll                  	HidD_GetPreparsedData                                                    	5       	E9 65 F7 89 01               	48 89 5C 24 18               	0x00007FFF96491820	     
CODE  	6300 	SCPSL.exe::hid.dll                  	HidD_GetProductString                                                    	5       	E9 C9 C6 03 00               	48 83 EC 48 48               	0x00007FFF96493940	     
CODE  	6300 	SCPSL.exe::hid.dll                  	HidP_GetButtonCaps                                                       	5       	E9 17 ED 03 00               	48 83 EC 48 49               	0x00007FFF96491370	     
CODE  	6300 	SCPSL.exe::hid.dll                  	HidP_GetCaps                                                             	5       	E9 56 EA 03 00               	4C 8B D1 48 85               	0x00007FFF964915F0	     
CODE  	6300 	SCPSL.exe::hid.dll                  	HidP_GetData                                                             	5       	E9 F5 C4 03 00               	4C 89 44 24 18               	0x00007FFF96493C50	     
CODE  	6300 	SCPSL.exe::hid.dll                  	HidP_GetUsages                                                           	5       	E9 95 E4 03 00               	4C 89 4C 24 20               	0x00007FFF96491CF0	     
CODE  	6300 	SCPSL.exe::hid.dll                  	HidP_GetUsageValue                                                       	5       	E9 98 E2 03 00               	40 53 55 56 48               	0x00007FFF96491F30	     
CODE  	6300 	SCPSL.exe::hid.dll                  	HidP_GetValueCaps                                                        	5       	E9 27 F0 03 00               	48 83 EC 48 49               	0x00007FFF964910A0	     
CODE  	6300 	SCPSL.exe::hid.dll                  	HidP_MaxDataListLength                                                   	5       	E9 F9 F0 03 00               	45 33 C0 81 3A               	0x00007FFF96491010	     
CODE  	6300 	SCPSL.exe::GameAssembly.dll         	il2cpp_resolve_icall + 0x1                                               	4       	D9 16 E3 FF                  	5B 93 04 00                  	0x00007FFF36B5F8B1	     
CODE  	6300 	SCPSL.exe::GameAssembly.dll         	il2cpp_string_new + 0x1                                                  	4       	89 12 E3 FF                  	7B 52 04 00                  	0x00007FFF36B5FD41	     
CODE  	6300 	SCPSL.exe::winmm.dll                	joyGetDevCapsA                                                           	5       	E9 65 AC 25 1A               	40 55 53 56 57               	0x00007FFF7DAD5F60	     
CODE  	6300 	SCPSL.exe::winmm.dll                	joyGetDevCapsW                                                           	5       	E9 E7 A9 25 1A               	48 8B C4 48 89               	0x00007FFF7DAD6220	     
CODE  	6300 	SCPSL.exe::winmm.dll                	joyGetNumDevs                                                            	5       	E9 55 A8 25 1A               	B8 10 00 00 00               	0x00007FFF7DAD6330	     
CODE  	6300 	SCPSL.exe::winmm.dll                	joyGetPosEx                                                              	5       	E9 A5 A8 25 1A               	48 89 5C 24 18               	0x00007FFF7DAD63A0	     
CODE  	6300 	SCPSL.exe::kernel32.dll             	LoadLibraryA                                                             	5       	E9 99 0A FD FF               	48 FF 25 89 10               	0x00007FFF998B04F0	     
CODE  	6300 	SCPSL.exe::KernelBase.dll           	LoadLibraryExA                                                           	5       	E9 A5 D1 C8 FF               	48 89 5C 24 08               	0x00007FFF980A2EA0	     
CODE  	6300 	SCPSL.exe::kernel32.dll             	LoadLibraryExA                                                           	5       	E9 87 05 48 FE               	48 FF 25 69 19               	0x00007FFF998AFBC0	     
CODE  	6300 	SCPSL.exe::KernelBase.dll           	LoadLibraryExW                                                           	5       	E9 67 57 C9 FF               	40 55 53 57 48               	0x00007FFF9809A8A0	     
CODE  	6300 	SCPSL.exe::kernel32.dll             	LoadLibraryExW                                                           	5       	E9 47 53 48 FE               	48 FF 25 11 67               	0x00007FFF998AADC0	     
CODE  	6300 	SCPSL.exe::kernel32.dll             	LoadLibraryW                                                             	5       	E9 69 10 FD FF               	48 FF 25 89 16               	0x00007FFF998AFEE0	     
CODE  	6300 	SCPSL.exe::ntdll.dll                	NtAlpcCreatePort                                                         	10      	B8 40 67 54 03 48 63 C0 FF E0	4C 8B D1 B8 7B 00 00 00 F6 04	0x00007FFF9A50DD60	     
CODE  	6300 	SCPSL.exe::ntdll.dll                	NtCreatePort                                                             	10      	B8 F0 66 54 03 48 63 C0 FF E0	4C 8B D1 B8 B7 00 00 00 F6 04	0x00007FFF9A50E4E0	     
CODE  	6300 	SCPSL.exe::ntdll.dll                	NtCreateSection                                                          	10      	B8 C0 78 54 03 48 63 C0 FF E0	4C 8B D1 B8 4A 00 00 00 F6 04	0x00007FFF9A50D750	     
CODE  	6300 	SCPSL.exe::ntdll.dll                	NtCreateThread                                                           	10      	B8 90 6D 54 03 48 63 C0 FF E0	4C 8B D1 B8 4E 00 00 00 F6 04	0x00007FFF9A50D7D0	     
CODE  	6300 	SCPSL.exe::ntdll.dll                	NtCreateThreadEx                                                         	10      	B8 F0 6E 54 03 48 63 C0 FF E0	4C 8B D1 B8 C1 00 00 00 F6 04	0x00007FFF9A50E620	     
CODE  	6300 	SCPSL.exe::ntdll.dll                	NtLoadDriver                                                             	10      	B8 80 67 54 03 48 63 C0 FF E0	4C 8B D1 B8 05 01 00 00 F6 04	0x00007FFF9A50EEA0	     
CODE  	6300 	SCPSL.exe::ntdll.dll                	NtMakeTemporaryObject                                                    	10      	B8 80 7C 54 03 48 63 C0 FF E0	4C 8B D1 B8 0F 01 00 00 F6 04	0x00007FFF9A50EFE0	     
CODE  	6300 	SCPSL.exe::ntdll.dll                	NtMapViewOfSection                                                       	10      	B8 10 74 54 03 48 63 C0 FF E0	4C 8B D1 B8 28 00 00 00 F6 04	0x00007FFF9A50D310	     
CODE  	6300 	SCPSL.exe::ntdll.dll                	NtMapViewOfSectionEx                                                     	10      	B8 D0 74 54 03 48 63 C0 FF E0	4C 8B D1 B8 14 01 00 00 F6 04	0x00007FFF9A50F080	     
CODE  	6300 	SCPSL.exe::ntdll.dll                	NtOpenFile                                                               	5       	E9 E1 39 37 FF               	4C 8B D1 B8 33               	0x00007FFF9A50D470	     
CODE  	6300 	SCPSL.exe::ntdll.dll                	NtQueryVirtualMemory                                                     	5       	E9 21 3B 37 FF               	4C 8B D1 B8 23               	0x00007FFF9A50D270	     
